text,chunk_type,database_id,polymer_name,force_field,property,value,extra_info,doi,paper_title,chunk_id
"Polymer: Polystyrene Nanocomposite with Nanoparticle
Property: diffusion_coefficient = 1.7e-11
Additional Info: {""condition"": ""Nanocomposite with NP, chain length N=600""}
Force Field: IBI-derived CG model with MD-SCF
Source: Fast relaxation of coarse-grained models of polymer interphases by hybrid particle-field molecular dynamics: Polystyrene-silica nanocomposites as an example
DOI: https://doi.org/10.1140/epjst/e2016-60127-0",property,1154,Polystyrene Nanocomposite with Nanoparticle,IBI-derived CG model with MD-SCF,diffusion_coefficient,1.7e-11,"{""condition"": ""Nanocomposite with NP, chain length N=600""}",https://doi.org/10.1140/epjst/e2016-60127-0,Fast relaxation of coarse-grained models of polymer interphases by hybrid particle-field molecular dynamics: Polystyrene-silica nanocomposites as an example,20bf6ca68f4c
"Polymer: Polystyrene Nanocomposite with Nanoparticle
Property: glass_transition_temp = 170
Additional Info: {""condition"": ""Nanocomposite with NP, chain length N=600""}
Force Field: IBI-derived CG model with MD-SCF
Source: Fast relaxation of coarse-grained models of polymer interphases by hybrid particle-field molecular dynamics: Polystyrene-silica nanocomposites as an example
DOI: https://doi.org/10.1140/epjst/e2016-60127-0",property,1155,Polystyrene Nanocomposite with Nanoparticle,IBI-derived CG model with MD-SCF,glass_transition_temp,170,"{""condition"": ""Nanocomposite with NP, chain length N=600""}",https://doi.org/10.1140/epjst/e2016-60127-0,Fast relaxation of coarse-grained models of polymer interphases by hybrid particle-field molecular dynamics: Polystyrene-silica nanocomposites as an example,7814b373cb5f
"Polymer: Polystyrene Nanocomposite with Nanoparticle
Property: density = 0.94515
Additional Info: {""condition"": ""Nanocomposite with NP, chain length N=2400""}
Force Field: IBI-derived CG model with MD-SCF
Source: Fast relaxation of coarse-grained models of polymer interphases by hybrid particle-field molecular dynamics: Polystyrene-silica nanocomposites as an example
DOI: https://doi.org/10.1140/epjst/e2016-60127-0",property,1156,Polystyrene Nanocomposite with Nanoparticle,IBI-derived CG model with MD-SCF,density,0.94515,"{""condition"": ""Nanocomposite with NP, chain length N=2400""}",https://doi.org/10.1140/epjst/e2016-60127-0,Fast relaxation of coarse-grained models of polymer interphases by hybrid particle-field molecular dynamics: Polystyrene-silica nanocomposites as an example,0c98be33bca1
"Polymer: Polystyrene Nanocomposite with Nanoparticle
Property: diffusion_coefficient = 7e-12
Additional Info: {""condition"": ""Nanocomposite with NP, chain length N=2400""}
Force Field: IBI-derived CG model with MD-SCF
Source: Fast relaxation of coarse-grained models of polymer interphases by hybrid particle-field molecular dynamics: Polystyrene-silica nanocomposites as an example
DOI: https://doi.org/10.1140/epjst/e2016-60127-0",property,1157,Polystyrene Nanocomposite with Nanoparticle,IBI-derived CG model with MD-SCF,diffusion_coefficient,7e-12,"{""condition"": ""Nanocomposite with NP, chain length N=2400""}",https://doi.org/10.1140/epjst/e2016-60127-0,Fast relaxation of coarse-grained models of polymer interphases by hybrid particle-field molecular dynamics: Polystyrene-silica nanocomposites as an example,4f171fa3e004
"Polymer: Polystyrene Nanocomposite with Nanoparticle
Property: glass_transition_temp = 170
Additional Info: {""condition"": ""Nanocomposite with NP, chain length N=2400""}
Force Field: IBI-derived CG model with MD-SCF
Source: Fast relaxation of coarse-grained models of polymer interphases by hybrid particle-field molecular dynamics: Polystyrene-silica nanocomposites as an example
DOI: https://doi.org/10.1140/epjst/e2016-60127-0",property,1158,Polystyrene Nanocomposite with Nanoparticle,IBI-derived CG model with MD-SCF,glass_transition_temp,170,"{""condition"": ""Nanocomposite with NP, chain length N=2400""}",https://doi.org/10.1140/epjst/e2016-60127-0,Fast relaxation of coarse-grained models of polymer interphases by hybrid particle-field molecular dynamics: Polystyrene-silica nanocomposites as an example,799be855c22c
"Polymer: cis-1,4-Polybutadiene
Property: density = 0.894
Additional Info: {""condition"": ""Cross-linked""}
Force Field: PCFF
Source: Filler reinforcement in cross-linked elastomer nanocomposites: insights from fully atomistic molecular dynamics simulation
DOI: https://doi.org/10.1039/c6sm00543h",property,1159,"cis-1,4-Polybutadiene",PCFF,density,0.894,"{""condition"": ""Cross-linked""}",https://doi.org/10.1039/c6sm00543h,Filler reinforcement in cross-linked elastomer nanocomposites: insights from fully atomistic molecular dynamics simulation,aef63df96c8c
"Polymer: cis-1,4-Polybutadiene
Property: glass_transition_temp = 200
Additional Info: {""condition"": ""Cross-linked""}
Force Field: PCFF
Source: Filler reinforcement in cross-linked elastomer nanocomposites: insights from fully atomistic molecular dynamics simulation
DOI: https://doi.org/10.1039/c6sm00543h",property,1160,"cis-1,4-Polybutadiene",PCFF,glass_transition_temp,200,"{""condition"": ""Cross-linked""}",https://doi.org/10.1039/c6sm00543h,Filler reinforcement in cross-linked elastomer nanocomposites: insights from fully atomistic molecular dynamics simulation,7b90d0f689af
"Polymer: cis-1,4-Polybutadiene
Property: density = 0.984
Additional Info: {""condition"": ""Silica-filled, Cross-linked""}
Force Field: PCFF
Source: Filler reinforcement in cross-linked elastomer nanocomposites: insights from fully atomistic molecular dynamics simulation
DOI: https://doi.org/10.1039/c6sm00543h",property,1161,"cis-1,4-Polybutadiene",PCFF,density,0.984,"{""condition"": ""Silica-filled, Cross-linked""}",https://doi.org/10.1039/c6sm00543h,Filler reinforcement in cross-linked elastomer nanocomposites: insights from fully atomistic molecular dynamics simulation,7e104f59f08c
"Polymer: cis-1,4-Polybutadiene
Property: glass_transition_temp = 210
Additional Info: {""condition"": ""Silica-filled, Cross-linked""}
Force Field: PCFF
Source: Filler reinforcement in cross-linked elastomer nanocomposites: insights from fully atomistic molecular dynamics simulation
DOI: https://doi.org/10.1039/c6sm00543h",property,1162,"cis-1,4-Polybutadiene",PCFF,glass_transition_temp,210,"{""condition"": ""Silica-filled, Cross-linked""}",https://doi.org/10.1039/c6sm00543h,Filler reinforcement in cross-linked elastomer nanocomposites: insights from fully atomistic molecular dynamics simulation,0922c4aae010
"Polymer: cis-1,4-Polybutadiene
Property: youngs_modulus = 0.0019
Additional Info: {""condition"": ""Cross-linked, Lower Bound Value""}
Force Field: PCFF
Source: Filler reinforcement in cross-linked elastomer nanocomposites: insights from fully atomistic molecular dynamics simulation
DOI: https://doi.org/10.1039/c6sm00543h",property,1163,"cis-1,4-Polybutadiene",PCFF,youngs_modulus,0.0019,"{""condition"": ""Cross-linked, Lower Bound Value""}",https://doi.org/10.1039/c6sm00543h,Filler reinforcement in cross-linked elastomer nanocomposites: insights from fully atomistic molecular dynamics simulation,24ce43a3df9f
"Polymer: cis-1,4-Polybutadiene
Property: youngs_modulus = 0.0049
Additional Info: {""condition"": ""Silica-filled, Cross-linked, Lower bound value""}
Force Field: PCFF
Source: Filler reinforcement in cross-linked elastomer nanocomposites: insights from fully atomistic molecular dynamics simulation
DOI: https://doi.org/10.1039/c6sm00543h",property,1164,"cis-1,4-Polybutadiene",PCFF,youngs_modulus,0.0049,"{""condition"": ""Silica-filled, Cross-linked, Lower bound value""}",https://doi.org/10.1039/c6sm00543h,Filler reinforcement in cross-linked elastomer nanocomposites: insights from fully atomistic molecular dynamics simulation,530d12db8659
"Polymer: Polymethyl Methacrylate
Property: density = 1.156
Additional Info: {""condition"": ""1% initiator ratio""}
Force Field: Combined PCFF-TraPPE (UA)
Source: Free radical polymerization simulation and molecular entanglement effect on large deformation behavior
DOI: https://doi.org/10.1016/j.eurpolymj.2019.02.042",property,1171,Polymethyl Methacrylate,Combined PCFF-TraPPE (UA),density,1.156,"{""condition"": ""1% initiator ratio""}",https://doi.org/10.1016/j.eurpolymj.2019.02.042,Free radical polymerization simulation and molecular entanglement effect on large deformation behavior,8c7dc0fd9cd1
"Polymer: Polymethyl Methacrylate
Property: glass_transition_temp = 413
Additional Info: {""condition"": ""1% initiator ratio""}
Force Field: Combined PCFF-TraPPE (UA)
Source: Free radical polymerization simulation and molecular entanglement effect on large deformation behavior
DOI: https://doi.org/10.1016/j.eurpolymj.2019.02.042",property,1172,Polymethyl Methacrylate,Combined PCFF-TraPPE (UA),glass_transition_temp,413,"{""condition"": ""1% initiator ratio""}",https://doi.org/10.1016/j.eurpolymj.2019.02.042,Free radical polymerization simulation and molecular entanglement effect on large deformation behavior,eaac8cbf087c
"Polymer: Polymethyl Methacrylate
Property: glass_transition_temp = 408
Additional Info: {""condition"": ""5% initiator ratio""}
Force Field: Combined PCFF-TraPPE (UA)
Source: Free radical polymerization simulation and molecular entanglement effect on large deformation behavior
DOI: https://doi.org/10.1016/j.eurpolymj.2019.02.042",property,1173,Polymethyl Methacrylate,Combined PCFF-TraPPE (UA),glass_transition_temp,408,"{""condition"": ""5% initiator ratio""}",https://doi.org/10.1016/j.eurpolymj.2019.02.042,Free radical polymerization simulation and molecular entanglement effect on large deformation behavior,68bdbc913a3e
"Polymer: Polymethyl Methacrylate
Property: radius_gyration = 0.5 to 14
Additional Info: {""condition"": ""1% initiator ratio""}
Force Field: Combined PCFF-TraPPE (UA)
Source: Free radical polymerization simulation and molecular entanglement effect on large deformation behavior
DOI: https://doi.org/10.1016/j.eurpolymj.2019.02.042",property,1174,Polymethyl Methacrylate,Combined PCFF-TraPPE (UA),radius_gyration,0.5 to 14,"{""condition"": ""1% initiator ratio""}",https://doi.org/10.1016/j.eurpolymj.2019.02.042,Free radical polymerization simulation and molecular entanglement effect on large deformation behavior,936e88c10b7e
"Polymer: 2,2-bistrifluoromethyl-4,5-difluoro-1,3-dioxole-co-tetrafluoroethylene (PDD-TFE) copolymers
Property: density = 1.98
Additional Info: {""condition"": ""PT-27 composition""}
Force Field: COMPASS
Source: Free volume characteristics of 2,2‐bistrifluoromethyl‐4,5‐difluoro‐1,3‐dioxole‐co‐tetrafluoroethylene copolymers: Effect of composition and molecular weight
DOI: https://doi.org/10.1002/pol.20200834",property,1176,"2,2-bistrifluoromethyl-4,5-difluoro-1,3-dioxole-co-tetrafluoroethylene (PDD-TFE) copolymers",COMPASS,density,1.98,"{""condition"": ""PT-27 composition""}",https://doi.org/10.1002/pol.20200834,"Free volume characteristics of 2,2‐bistrifluoromethyl‐4,5‐difluoro‐1,3‐dioxole‐co‐tetrafluoroethylene copolymers: Effect of composition and molecular weight",020d43e6efa9
"Polymer: 2,2-bistrifluoromethyl-4,5-difluoro-1,3-dioxole-co-tetrafluoroethylene (PDD-TFE) copolymers
Property: density = 1.94
Additional Info: {""condition"": ""PT-35 composition""}
Force Field: COMPASS
Source: Free volume characteristics of 2,2‐bistrifluoromethyl‐4,5‐difluoro‐1,3‐dioxole‐co‐tetrafluoroethylene copolymers: Effect of composition and molecular weight
DOI: https://doi.org/10.1002/pol.20200834",property,1177,"2,2-bistrifluoromethyl-4,5-difluoro-1,3-dioxole-co-tetrafluoroethylene (PDD-TFE) copolymers",COMPASS,density,1.94,"{""condition"": ""PT-35 composition""}",https://doi.org/10.1002/pol.20200834,"Free volume characteristics of 2,2‐bistrifluoromethyl‐4,5‐difluoro‐1,3‐dioxole‐co‐tetrafluoroethylene copolymers: Effect of composition and molecular weight",71afda8aea94
"Polymer: 2,2-bistrifluoromethyl-4,5-difluoro-1,3-dioxole-co-tetrafluoroethylene (PDD-TFE) copolymers
Property: density = 1.92
Additional Info: {""condition"": ""PT-72 composition""}
Force Field: COMPASS
Source: Free volume characteristics of 2,2‐bistrifluoromethyl‐4,5‐difluoro‐1,3‐dioxole‐co‐tetrafluoroethylene copolymers: Effect of composition and molecular weight
DOI: https://doi.org/10.1002/pol.20200834",property,1178,"2,2-bistrifluoromethyl-4,5-difluoro-1,3-dioxole-co-tetrafluoroethylene (PDD-TFE) copolymers",COMPASS,density,1.92,"{""condition"": ""PT-72 composition""}",https://doi.org/10.1002/pol.20200834,"Free volume characteristics of 2,2‐bistrifluoromethyl‐4,5‐difluoro‐1,3‐dioxole‐co‐tetrafluoroethylene copolymers: Effect of composition and molecular weight",b182a9ed5ff2
"Polymer: 2,2-bistrifluoromethyl-4,5-difluoro-1,3-dioxole-co-tetrafluoroethylene (PDD-TFE) copolymers
Property: density = 1.9
Additional Info: {""condition"": ""PT-84 composition""}
Force Field: COMPASS
Source: Free volume characteristics of 2,2‐bistrifluoromethyl‐4,5‐difluoro‐1,3‐dioxole‐co‐tetrafluoroethylene copolymers: Effect of composition and molecular weight
DOI: https://doi.org/10.1002/pol.20200834",property,1179,"2,2-bistrifluoromethyl-4,5-difluoro-1,3-dioxole-co-tetrafluoroethylene (PDD-TFE) copolymers",COMPASS,density,1.9,"{""condition"": ""PT-84 composition""}",https://doi.org/10.1002/pol.20200834,"Free volume characteristics of 2,2‐bistrifluoromethyl‐4,5‐difluoro‐1,3‐dioxole‐co‐tetrafluoroethylene copolymers: Effect of composition and molecular weight",066686b3d3e2
"Polymer: cis-1,4-Polybutadiene
Property: density = 0.894
Additional Info: {}
Force Field: PCFF
Source: Fully atomistic molecular dynamics simulation of nanosilica-filled crosslinked polybutadiene
DOI: https://doi.org/10.1016/j.cplett.2016.04.061",property,1180,"cis-1,4-Polybutadiene",PCFF,density,0.894,{},https://doi.org/10.1016/j.cplett.2016.04.061,Fully atomistic molecular dynamics simulation of nanosilica-filled crosslinked polybutadiene,8db60db18d71
"Polymer: cis-1,4-Polybutadiene
Property: glass_transition_temp = 200
Additional Info: {}
Force Field: PCFF
Source: Fully atomistic molecular dynamics simulation of nanosilica-filled crosslinked polybutadiene
DOI: https://doi.org/10.1016/j.cplett.2016.04.061",property,1181,"cis-1,4-Polybutadiene",PCFF,glass_transition_temp,200,{},https://doi.org/10.1016/j.cplett.2016.04.061,Fully atomistic molecular dynamics simulation of nanosilica-filled crosslinked polybutadiene,730c5f0ddf2a
"Polymer: cis-1,4-Polybutadiene
Property: youngs_modulus = 0.0019
Additional Info: {""condition"":""unfilled""}
Force Field: PCFF
Source: Fully atomistic molecular dynamics simulation of nanosilica-filled crosslinked polybutadiene
DOI: https://doi.org/10.1016/j.cplett.2016.04.061",property,1182,"cis-1,4-Polybutadiene",PCFF,youngs_modulus,0.0019,"{""condition"":""unfilled""}",https://doi.org/10.1016/j.cplett.2016.04.061,Fully atomistic molecular dynamics simulation of nanosilica-filled crosslinked polybutadiene,75962db1411e
"Polymer: cis-1,4-Polybutadiene
Property: density = 0.984
Additional Info: {""condition"": ""Nanosilica-filled""}
Force Field: PCFF
Source: Fully atomistic molecular dynamics simulation of nanosilica-filled crosslinked polybutadiene
DOI: https://doi.org/10.1016/j.cplett.2016.04.061",property,1183,"cis-1,4-Polybutadiene",PCFF,density,0.984,"{""condition"": ""Nanosilica-filled""}",https://doi.org/10.1016/j.cplett.2016.04.061,Fully atomistic molecular dynamics simulation of nanosilica-filled crosslinked polybutadiene,dcbb95e107ce
"Polymer: cis-1,4-Polybutadiene
Property: glass_transition_temp = 210
Additional Info: {""condition"": ""Nanosilica-filled""}
Force Field: PCFF
Source: Fully atomistic molecular dynamics simulation of nanosilica-filled crosslinked polybutadiene
DOI: https://doi.org/10.1016/j.cplett.2016.04.061",property,1184,"cis-1,4-Polybutadiene",PCFF,glass_transition_temp,210,"{""condition"": ""Nanosilica-filled""}",https://doi.org/10.1016/j.cplett.2016.04.061,Fully atomistic molecular dynamics simulation of nanosilica-filled crosslinked polybutadiene,68e63a8cce12
"Polymer: cis-1,4-Polybutadiene
Property: youngs_modulus = 0.0049
Additional Info: {""condition"": ""Nanosilica-filled""}
Force Field: PCFF
Source: Fully atomistic molecular dynamics simulation of nanosilica-filled crosslinked polybutadiene
DOI: https://doi.org/10.1016/j.cplett.2016.04.061",property,1185,"cis-1,4-Polybutadiene",PCFF,youngs_modulus,0.0049,"{""condition"": ""Nanosilica-filled""}",https://doi.org/10.1016/j.cplett.2016.04.061,Fully atomistic molecular dynamics simulation of nanosilica-filled crosslinked polybutadiene,d8b27596b5bd
"Polymer: Polymethyl methacrylate
Property: radius_gyration = 10.4
Additional Info: {}
Force Field: Not explicitly specified (force field from Refs. 64-65)
Source: Generation of Well-Relaxed All-Atom Models of Large Molecular Weight Polymer Melts: A Hybrid Particle-Continuum Approach Based on Particle-Field Molecular Dynamics Simulations
DOI: https://doi.org/10.1021/ct500492h",property,1186,Polymethyl methacrylate,Not explicitly specified (force field from Refs. 64-65),radius_gyration,10.4,{},https://doi.org/10.1021/ct500492h,Generation of Well-Relaxed All-Atom Models of Large Molecular Weight Polymer Melts: A Hybrid Particle-Continuum Approach Based on Particle-Field Molecular Dynamics Simulations,3d78439c6f4f
"Polymer: Polyethylene (H-shaped)
Property: diffusion_coefficient = 5.5e-11
Additional Info: {""condition"": ""Backbone C48, Arm C24""}
Force Field: united-atom model with Lennard-Jones potentials (TraPPE and Nath-Khare parameters)
Source: Hierarchical Modeling of the Dynamics of Polymers with a Nonlinear Molecular Architecture: Calculation of Branch Point Friction and Chain Reptation Time of H-Shaped Polyethylene Melts from Long Molecu
DOI: https://doi.org/10.1021/ma050989f",property,1193,Polyethylene (H-shaped),united-atom model with Lennard-Jones potentials (TraPPE and Nath-Khare parameters),diffusion_coefficient,5.5e-11,"{""condition"": ""Backbone C48, Arm C24""}",https://doi.org/10.1021/ma050989f,Hierarchical Modeling of the Dynamics of Polymers with a Nonlinear Molecular Architecture: Calculation of Branch Point Friction and Chain Reptation Time of H-Shaped Polyethylene Melts from Long Molecu,bd339401bff2
"Polymer: Polyethylene (H-shaped)
Property: diffusion_coefficient = 4.7e-11
Additional Info: {""condition"": ""Backbone C78, Arm C24""}
Force Field: united-atom model with Lennard-Jones potentials (TraPPE and Nath-Khare parameters)
Source: Hierarchical Modeling of the Dynamics of Polymers with a Nonlinear Molecular Architecture: Calculation of Branch Point Friction and Chain Reptation Time of H-Shaped Polyethylene Melts from Long Molecu
DOI: https://doi.org/10.1021/ma050989f",property,1194,Polyethylene (H-shaped),united-atom model with Lennard-Jones potentials (TraPPE and Nath-Khare parameters),diffusion_coefficient,4.7e-11,"{""condition"": ""Backbone C78, Arm C24""}",https://doi.org/10.1021/ma050989f,Hierarchical Modeling of the Dynamics of Polymers with a Nonlinear Molecular Architecture: Calculation of Branch Point Friction and Chain Reptation Time of H-Shaped Polyethylene Melts from Long Molecu,42704eb3534b
"Polymer: Polyethylene (H-shaped)
Property: diffusion_coefficient = 1.5e-11
Additional Info: {""condition"": ""Backbone C78, Arm C48""}
Force Field: united-atom model with Lennard-Jones potentials (TraPPE and Nath-Khare parameters)
Source: Hierarchical Modeling of the Dynamics of Polymers with a Nonlinear Molecular Architecture: Calculation of Branch Point Friction and Chain Reptation Time of H-Shaped Polyethylene Melts from Long Molecu
DOI: https://doi.org/10.1021/ma050989f",property,1195,Polyethylene (H-shaped),united-atom model with Lennard-Jones potentials (TraPPE and Nath-Khare parameters),diffusion_coefficient,1.5e-11,"{""condition"": ""Backbone C78, Arm C48""}",https://doi.org/10.1021/ma050989f,Hierarchical Modeling of the Dynamics of Polymers with a Nonlinear Molecular Architecture: Calculation of Branch Point Friction and Chain Reptation Time of H-Shaped Polyethylene Melts from Long Molecu,7132f9893412
"Polymer: Polyethylene (H-shaped)
Property: diffusion_coefficient = 3.1e-11
Additional Info: {""condition"": ""Backbone C128, Arm C24""}
Force Field: united-atom model with Lennard-Jones potentials (TraPPE and Nath-Khare parameters)
Source: Hierarchical Modeling of the Dynamics of Polymers with a Nonlinear Molecular Architecture: Calculation of Branch Point Friction and Chain Reptation Time of H-Shaped Polyethylene Melts from Long Molecu
DOI: https://doi.org/10.1021/ma050989f",property,1196,Polyethylene (H-shaped),united-atom model with Lennard-Jones potentials (TraPPE and Nath-Khare parameters),diffusion_coefficient,3.1e-11,"{""condition"": ""Backbone C128, Arm C24""}",https://doi.org/10.1021/ma050989f,Hierarchical Modeling of the Dynamics of Polymers with a Nonlinear Molecular Architecture: Calculation of Branch Point Friction and Chain Reptation Time of H-Shaped Polyethylene Melts from Long Molecu,75071af8d08d
"Polymer: Polyethylene (H-shaped)
Property: diffusion_coefficient = 1.4e-11
Additional Info: {""condition"": ""Backbone C128, Arm C48""}
Force Field: united-atom model with Lennard-Jones potentials (TraPPE and Nath-Khare parameters)
Source: Hierarchical Modeling of the Dynamics of Polymers with a Nonlinear Molecular Architecture: Calculation of Branch Point Friction and Chain Reptation Time of H-Shaped Polyethylene Melts from Long Molecu
DOI: https://doi.org/10.1021/ma050989f",property,1197,Polyethylene (H-shaped),united-atom model with Lennard-Jones potentials (TraPPE and Nath-Khare parameters),diffusion_coefficient,1.4e-11,"{""condition"": ""Backbone C128, Arm C48""}",https://doi.org/10.1021/ma050989f,Hierarchical Modeling of the Dynamics of Polymers with a Nonlinear Molecular Architecture: Calculation of Branch Point Friction and Chain Reptation Time of H-Shaped Polyethylene Melts from Long Molecu,96afc698a41f
"Polymer: Polyethylene (H-shaped)
Property: diffusion_coefficient = 4.9e-12
Additional Info: {""condition"": ""Backbone C300, Arm C50""}
Force Field: united-atom model with Lennard-Jones potentials (TraPPE and Nath-Khare parameters)
Source: Hierarchical Modeling of the Dynamics of Polymers with a Nonlinear Molecular Architecture: Calculation of Branch Point Friction and Chain Reptation Time of H-Shaped Polyethylene Melts from Long Molecu
DOI: https://doi.org/10.1021/ma050989f",property,1198,Polyethylene (H-shaped),united-atom model with Lennard-Jones potentials (TraPPE and Nath-Khare parameters),diffusion_coefficient,4.9e-12,"{""condition"": ""Backbone C300, Arm C50""}",https://doi.org/10.1021/ma050989f,Hierarchical Modeling of the Dynamics of Polymers with a Nonlinear Molecular Architecture: Calculation of Branch Point Friction and Chain Reptation Time of H-Shaped Polyethylene Melts from Long Molecu,6b5a5b426b3d
"Polymer: Polyimide from PMDA and BIA
Property: density = 1.29
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1199,Polyimide from PMDA and BIA,COMPASS,density,1.29,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,11d46c91713e
"Polymer: Polyimide from PMDA and BIA
Property: glass_transition_temp = 754
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1200,Polyimide from PMDA and BIA,COMPASS,glass_transition_temp,754,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,3820df4b401e
"Polymer: Polyimide from PMDA and BIA
Property: radius_gyration = 3.93
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1201,Polyimide from PMDA and BIA,COMPASS,radius_gyration,3.93,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,8741289d1687
"Polymer: Polyimide from PMDA and BIA
Property: youngs_modulus = 5.37
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1202,Polyimide from PMDA and BIA,COMPASS,youngs_modulus,5.37,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,58e2b88a6086
"Polymer: Polyimide from PMDA and PDA
Property: density = 1.32
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1203,Polyimide from PMDA and PDA,COMPASS,density,1.32,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,2ee15a52fd51
"Polymer: Polyimide from PMDA and PDA
Property: glass_transition_temp = 734
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1204,Polyimide from PMDA and PDA,COMPASS,glass_transition_temp,734,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,55c708a236b6
"Polymer: Polyimide from PMDA and PDA
Property: radius_gyration = 3.62
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1205,Polyimide from PMDA and PDA,COMPASS,radius_gyration,3.62,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,6eba003d1e51
"Polymer: Polyimide from PMDA and PDA
Property: youngs_modulus = 4.99
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1206,Polyimide from PMDA and PDA,COMPASS,youngs_modulus,4.99,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,8d51d04abcf7
"Polymer: Polyimide from PMDA and ODA
Property: density = 1.33
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1207,Polyimide from PMDA and ODA,COMPASS,density,1.33,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,7db88b3e09f6
"Polymer: Polyimide from PMDA and ODA
Property: glass_transition_temp = 650
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1208,Polyimide from PMDA and ODA,COMPASS,glass_transition_temp,650,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,a20f0d49352c
